incidentType,declarationDate,disasterNumber,county,damagedStateAbbreviation,damagedCity,damagedZipCode,applicantAge,householdComposition,occupantsUnderTwo,occupants2to5,occupants6to18,occupants19to64,occupants65andOver,grossIncome,ownRent,primaryResidence,residenceType,homeOwnersInsurance,floodInsurance,registrationMethod,ihpReferral,ihpEligible,ihpAmount,fipAmount,haReferral,haEligible,haAmount,haStatus,onaReferral,onaEligible,onaAmount,utilitiesOut,homeDamage,autoDamage,emergencyNeeds,foodNeed,shelterNeed,accessFunctionalNeeds,sbaEligible,sbaApproved,inspnIssued,inspnReturned,habitabilityRepairsRequired,rpfvl,ppfvl,renterDamageLevel,destroyed,waterLevel,highWaterLocation,floodDamage,floodDamageAmount,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,personalPropertyEligible,personalPropertyAmount,ihpMax,haMax,onaMax,lastRefresh,id
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,1,1,1,0,0,Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,"IID,INONV - Ineligible Insufficient Damage, Occupancy Not Verified",true,false,0,true,true,true,true,true,true,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614652
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,1,0,0,2,0,"$30,001-$60,000",Renter,true,Mobile Home,true,false,Mobile,true,true,2022,0,true,true,2022,ER - Eligible - Rental Assistance,true,false,0,false,true,false,false,,,false,false,false,true,true,true,0,0,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,2022,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614634
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,1,0,0,2,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Internet,true,false,0,0,true,false,0,INS - Insured,true,false,0,true,true,false,true,,true,false,false,false,true,true,true,0,789.88,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614692
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$30,001-$60,000",Renter,true,Apartment,false,false,Internet,true,true,1734,0,true,true,1734,TSA - Transitional Sheltering Assistance,false,false,0,true,true,false,true,true,true,false,true,true,true,true,true,0,1158.22,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,true,1734,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614664
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,0,Owner,true,House/Duplex,false,true,Mobile,true,false,0,0,true,false,0,IID- Ineligible - Insufficient Damage,false,false,0,false,true,false,false,,,false,false,false,true,true,false,219.6,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146b4
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,5,1,2,0,2,0,0,Owner,true,Mobile Home,false,false,Internet,true,true,2022,0,true,true,2022,ER - Eligible - Rental Assistance,false,false,0,false,true,false,true,true,true,true,false,false,true,true,true,4789.87,1579.24,,false,0,,false,0,true,463.81,true,464.88,false,false,true,2022,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146c8
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,1,0,0,0,0,1,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,WVO - Withdrawn - Applicant Withdrew Voluntarily,false,false,0,true,true,false,true,true,,false,false,false,true,true,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146c9
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,0,1,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146bb
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,CALLAWAY,32404,19-34,3,1,0,0,2,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,"IID,ILDOBR - Ineligible Insufficient Damage, Ineligible Linked For Duplicate Review",true,false,0,false,true,false,false,,,false,false,false,true,true,false,0,264.68,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614698
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$30,001-$60,000",Owner,true,Townhouse,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146a6
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,0,0,2,"$15,000-$30,000",Owner,true,Mobile Home,false,false,Internet,true,true,21174.16,0,true,true,19602.54,EHR - Eligible - Home Repairs,true,true,1571.62,false,true,false,true,true,,false,false,false,true,true,true,17868.54,1476.97,,false,0,,false,0,true,463.81,true,2607.28,false,false,true,1734,true,17868.54,false,0,true,1571.62,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146ae
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,0,0,2,"$30,001-$60,000",Owner,true,House/Duplex,false,false,Internet,true,true,11713.75,0,true,true,11713.75,EHR - Eligible - Home Repairs,false,false,0,false,true,false,false,,,false,false,false,true,true,true,9979.75,0,,false,0,,false,0,true,117.89,true,1543.75,false,false,true,1734,true,9979.75,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146a2
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,5,1,2,0,2,0,"$60,001-$120,000",Owner,true,Mobile Home,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,true,false,0,true,true,false,false,,,false,false,false,true,true,true,5332.3,0,,false,0,,false,0,true,773.01,true,494,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146d2
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Internet,true,true,2373.03,0,true,true,1734,ER - Eligible - Rental Assistance,true,true,639.03,true,true,false,true,true,true,false,false,false,true,true,true,0,639.03,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,1734,false,0,false,0,true,639.03,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146e7
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,4,0,0,0,3,1,"$15,000-$30,000",Owner,true,House/Duplex,false,false,Internet,true,true,1265.25,0,true,true,1000.57,INR- Ineligible - No Relocation,true,true,264.68,true,true,false,true,true,,false,false,false,true,true,true,1000.57,264.68,,false,0,,false,0,false,0,true,232.18,false,false,false,0,true,1000.57,false,0,true,264.68,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146ec
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,1,0,0,0,1,0,"$30,001-$60,000",Renter,true,Apartment,false,false,Mobile,true,true,867,0,true,true,867,ERU - Eligible - Utilities Out,true,false,0,true,true,false,true,true,true,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,true,867,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146db
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,0,Owner,true,Mobile Home,false,false,Mobile,true,true,9016.1,0,true,true,9016.1,INR- Ineligible - No Relocation,false,false,0,true,true,false,true,true,true,false,false,false,true,true,true,6355.74,1570.5,,false,0,,false,0,false,0,true,547.6,false,false,false,0,true,9016.1,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146f7
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,5,0,0,2,3,0,0,Owner,true,House/Duplex,true,true,Mobile,true,true,754.98,0,true,false,0,INS - Insured,true,true,754.98,false,true,false,false,,,false,true,true,true,true,true,5296.28,1390.49,,false,0,,false,0,false,0,true,617.5,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614705
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,2,0,0,0,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,TSA - Transitional Sheltering Assistance,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146f1
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,4,0,0,0,4,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,"INR,INS - Ineligible No Relocation, Insured",false,false,0,true,true,false,true,,true,false,false,false,true,true,true,14371.71,727.78,,false,0,,false,0,false,0,true,1521.3,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561470f
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,0,4,0,"<$15,000",Owner,true,House/Duplex,false,false,Mobile,true,true,10048.05,0,true,true,8194.32,ER - Eligible - Rental Assistance,true,true,1853.73,true,true,false,true,true,true,false,false,false,true,true,true,5336.32,2083.69,,false,0,,false,0,false,0,true,977.58,false,false,true,2858,true,5336.32,false,0,true,1853.73,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146ff
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,1,0,0,0,1,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146d3
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"<$15,000",Unknown,false,Apartment,false,false,Mobile,true,false,0,0,true,false,0,INPR - Ineligible - Not Primary Residence,true,false,0,false,true,false,true,true,,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656146f3
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,2,0,0,1,0,1,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,true,true,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614788
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,0,0,1,2,0,"$60,001-$120,000",Owner,false,House/Duplex,true,true,Mobile,false,false,0,0,false,false,0,,false,false,0,false,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614775
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,1,0,0,2,0,0,Renter,true,Apartment,false,false,Mobile,true,true,2022,0,true,true,2022,TSA - Transitional Sheltering Assistance,true,false,0,false,true,false,true,true,true,false,false,false,true,true,true,0,1885.13,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,true,2022,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614760
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,true,209.99,0,true,false,0,"IID,INS - Ineligible Insufficient Damage, Insured",true,true,209.99,true,true,false,true,,true,false,true,true,true,true,false,364.8,209.99,,false,0,,false,0,false,0,true,296.4,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614727
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$15,000-$30,000",Renter,true,Mobile Home,false,false,Internet,true,true,6335.16,0,true,true,1734,TSAI - Transitional Shelter Assistance Information,true,true,4601.16,true,true,false,true,,,false,true,true,true,true,true,0,4831.11,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,true,true,1734,false,0,false,0,true,4601.16,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561474d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$60,001-$120,000",Owner,true,Mobile Home,true,false,Internet,true,true,619.47,0,true,true,409.48,INS - Insured,true,true,209.99,true,true,false,true,true,,false,false,false,true,true,true,1281.31,209.99,,false,0,,false,0,true,773.01,false,0,false,false,false,0,true,409.48,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561475d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,4,0,0,0,1,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Internet,true,true,1856.74,0,true,false,0,IAW - Ineligible - Same Address,true,true,1856.74,true,true,false,true,true,,false,false,false,true,true,true,0,1856.74,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,true,1856.74,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561478d
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,2,2,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Internet,true,true,2858,0,true,true,2858,ER - Eligible - Rental Assistance,true,false,0,false,true,false,true,true,true,false,false,false,true,true,true,0,0,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,2858,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614790
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,4,1,1,0,2,0,0,Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,true,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614780
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,2,0,0,0,2,0,"$15,000-$30,000",Renter,true,Townhouse,false,true,Internet,true,false,0,0,true,false,0,IID- Ineligible - Insufficient Damage,false,false,0,true,true,false,true,,,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614773
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,1,0,0,0,1,0,0,Renter,true,Apartment,false,false,Mobile,true,false,0,0,true,false,0,IID- Ineligible - Insufficient Damage,false,false,0,true,true,false,true,true,true,false,true,true,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561478f
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,3,1,0,0,2,0,"$30,001-$60,000",Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,INDM - Ineligible Damages Not Disaster Related,false,false,0,false,true,false,false,,,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561474b
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,2,0,0,0,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,false,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561475c
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,2,0,0,0,2,0,"$15,000-$30,000",Owner,true,House/Duplex,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,true,false,0,true,true,false,false,,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614786
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,3,0,0,0,3,0,"$60,001-$120,000",Owner,true,Mobile Home,true,false,Internet,true,false,0,0,true,false,0,INI - Ineligible - Ineligible Insurance,false,false,0,true,true,false,false,,,false,false,false,true,true,true,6856.07,0,,false,0,,false,0,true,5092.21,true,247,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614745
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,5,0,1,2,2,0,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Mobile,true,true,1429,0,true,true,1429,ERU - Eligible - Utilities Out,false,false,0,true,true,false,true,true,,true,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,true,1429,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561474a
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,true,Internet,true,true,209.99,0,true,false,0,"INR,INS - Ineligible No Relocation, Insured",true,true,209.99,false,true,false,false,,,false,true,true,true,true,true,516.37,209.99,,false,0,,false,0,false,0,true,256.75,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614792
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,4,0,0,1,3,0,0,Renter,true,House/Duplex,false,false,Internet,true,false,0,0,true,false,0,IID- Ineligible - Insufficient Damage,false,false,0,false,true,false,true,true,,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561472c
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,1,1,"$60,001-$120,000",Renter,true,House/Duplex,false,false,Mobile,true,false,0,0,true,false,0,INR- Ineligible - No Relocation,false,false,0,false,true,false,false,,,false,false,false,true,true,true,0,0,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614759
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"<$15,000",Renter,true,Mobile Home,false,false,Mobile,true,true,2366.66,0,true,true,2022,ER - Eligible - Rental Assistance,true,true,344.66,true,true,false,false,,,false,false,false,true,true,true,0,344.66,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,2022,false,0,false,0,true,344.66,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614761
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,1,0,0,0,1,0,"$30,001-$60,000",Owner,true,Mobile Home,true,false,Internet,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,true,true,false,false,false,true,true,true,1778.48,0,,false,0,,false,0,false,0,true,469.24,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147d1
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,1,0,0,0,0,1,"$15,000-$30,000",Renter,true,Apartment,false,false,Internet,true,true,5601.96,0,true,true,1734,TSAI - Transitional Shelter Assistance Information,true,true,3867.96,true,true,false,true,true,,false,false,false,true,true,true,0,3367.96,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,true,true,true,1734,false,0,false,0,true,3367.96,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147bc
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,1,0,0,0,0,1,"<$15,000",Owner,true,Mobile Home,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,true,false,0,true,true,false,false,,,false,false,false,true,true,true,60.79,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147c5
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,4,0,1,1,2,0,"$60,001-$120,000",Renter,true,Mobile Home,false,false,Internet,true,false,0,0,true,false,0,"ILDOBR,INR - Ineligible Ineligible Linked For Duplicate Review, No Relocation",false,false,0,true,true,false,true,true,,false,false,false,true,true,true,0,0,Renter-Moderate Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae106561479f
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,65+,1,0,0,0,0,1,"$15,000-$30,000",Renter,true,House/Duplex,false,false,Mobile,true,true,6524.87,0,true,true,1734,ERFD - Eligible - Readily Fabricated Dwelling,true,true,4790.87,true,true,false,true,true,,false,false,false,true,true,true,0,3950.39,Renter-Major Damage(Renter No Cost),false,0,,false,0,false,0,false,0,false,false,true,1734,false,0,false,0,true,4790.87,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614797
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,>5,0,0,3,3,0,"$60,001-$120,000",Renter,true,Townhouse,false,true,Mobile,true,false,0,0,true,false,0,"IID,ILDOBR,INS - Ineligible Insufficient Damage, Ineligible Linked For Duplicate Review, Insured",false,false,0,true,true,false,true,,true,false,false,false,true,true,false,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147ae
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,3,0,0,0,3,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,true,true,true,false,true,true,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614796
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,2,0,0,0,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,true,true,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147f8
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,19-34,3,0,0,2,1,0,"$30,001-$60,000",Renter,true,Townhouse,false,false,Mobile,false,false,0,0,false,false,0,,false,false,0,true,false,false,true,true,,false,false,false,false,false,,0,0,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae1065614811
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,3,0,1,1,1,0,"<$15,000",Owner,true,House/Duplex,false,false,Mobile,true,true,6986.6,0,true,true,6522.75,EHR - Eligible - Home Repairs,true,true,463.85,false,true,true,true,true,,false,false,false,true,true,true,3664.75,463.85,,false,0,,false,0,true,1229.66,true,291.24,false,false,true,2858,true,3664.75,false,0,true,463.85,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147f1
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,50-64,2,0,0,0,2,0,"$60,001-$120,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,INS - Insured,false,false,0,true,true,false,false,,,false,true,true,true,true,true,8338.79,359.99,,false,0,,false,0,false,0,false,0,false,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147de
Hurricane,2018-10-11T14:15:00.000Z,4399,Bay (County),FL,PANAMA CITY,32404,35-49,1,0,0,0,1,0,"$30,001-$60,000",Owner,true,House/Duplex,true,false,Mobile,true,false,0,0,true,false,0,TSA - Transitional Sheltering Assistance,false,false,0,false,true,false,true,true,,false,true,true,false,false,,0,0,,false,0,,false,0,false,0,false,0,true,false,false,0,false,0,false,0,false,0,false,false,false,2021-03-20T14:43:43.000Z,607a9257cbe3ae10656147e2
